schema_version,dataset_type,exchange,symbol,instrument_type,event_time,ingested_at,run_id,source_endpoint,open_time,close_time,timeframe,open,high,low,close,volume,quote_volume,trade_count,extra
v1,perp,deribit,ETH-PERPETUAL,perp,2026-01-23 13:35:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2026-01-23 13:35:00+00:00,2026-01-23 13:35:59.999000+00:00,1m,2930.25,2930.25,2929.55,2930.0,11.376938,,0,"{'exchange': 'deribit', 'symbol': 'ETH-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2026, 1, 23, 13, 35, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2026, 1, 23, 13, 35, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 2930.25, 'high_price': 2930.25, 'low_price': 2929.55, 'close_price': 2930.0, 'volume': 11.376938, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,ETH-PERPETUAL,perp,2026-01-24 15:14:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2026-01-24 15:14:00+00:00,2026-01-24 15:14:59.999000+00:00,1m,2961.95,2964.0,2961.55,2964.0,75.42392,,0,"{'exchange': 'deribit', 'symbol': 'ETH-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2026, 1, 24, 15, 14, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2026, 1, 24, 15, 14, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 2961.95, 'high_price': 2964.0, 'low_price': 2961.55, 'close_price': 2964.0, 'volume': 75.42392, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,ETH-PERPETUAL,perp,2026-03-29 07:45:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2026-03-29 07:45:00+00:00,2026-03-29 07:45:59.999000+00:00,1m,2002.45,2002.45,2002.15,2002.45,6.605714,,0,"{'exchange': 'deribit', 'symbol': 'ETH-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2026, 3, 29, 7, 45, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2026, 3, 29, 7, 45, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 2002.45, 'high_price': 2002.45, 'low_price': 2002.15, 'close_price': 2002.45, 'volume': 6.605714, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,ETH-PERPETUAL,perp,2026-03-17 09:49:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2026-03-17 09:49:00+00:00,2026-03-17 09:49:59.999000+00:00,1m,2322.85,2322.85,2322.7,2322.7,0.044345,,0,"{'exchange': 'deribit', 'symbol': 'ETH-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2026, 3, 17, 9, 49, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2026, 3, 17, 9, 49, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 2322.85, 'high_price': 2322.85, 'low_price': 2322.7, 'close_price': 2322.7, 'volume': 0.044345, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,ETH-PERPETUAL,perp,2026-03-05 00:37:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2026-03-05 00:37:00+00:00,2026-03-05 00:37:59.999000+00:00,1m,2130.4,2131.5,2127.3,2127.85,8.428976,,0,"{'exchange': 'deribit', 'symbol': 'ETH-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2026, 3, 5, 0, 37, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2026, 3, 5, 0, 37, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 2130.4, 'high_price': 2131.5, 'low_price': 2127.3, 'close_price': 2127.85, 'volume': 8.428976, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,ETH-PERPETUAL,perp,2026-02-04 17:16:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2026-02-04 17:16:00+00:00,2026-02-04 17:16:59.999000+00:00,1m,2147.55,2147.55,2134.7,2136.2,78.395878,,0,"{'exchange': 'deribit', 'symbol': 'ETH-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2026, 2, 4, 17, 16, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2026, 2, 4, 17, 16, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 2147.55, 'high_price': 2147.55, 'low_price': 2134.7, 'close_price': 2136.2, 'volume': 78.395878, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,ETH-PERPETUAL,perp,2026-01-28 04:50:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2026-01-28 04:50:00+00:00,2026-01-28 04:50:59.999000+00:00,1m,2995.95,2995.95,2995.95,2995.95,4.758424,,0,"{'exchange': 'deribit', 'symbol': 'ETH-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2026, 1, 28, 4, 50, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2026, 1, 28, 4, 50, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 2995.95, 'high_price': 2995.95, 'low_price': 2995.95, 'close_price': 2995.95, 'volume': 4.758424, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,ETH-PERPETUAL,perp,2026-02-08 09:28:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2026-02-08 09:28:00+00:00,2026-02-08 09:28:59.999000+00:00,1m,2107.8,2109.7,2107.8,2108.3,1.987254,,0,"{'exchange': 'deribit', 'symbol': 'ETH-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2026, 2, 8, 9, 28, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2026, 2, 8, 9, 28, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 2107.8, 'high_price': 2109.7, 'low_price': 2107.8, 'close_price': 2108.3, 'volume': 1.987254, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,ETH-PERPETUAL,perp,2026-01-31 14:24:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2026-01-31 14:24:00+00:00,2026-01-31 14:24:59.999000+00:00,1m,2581.15,2584.95,2571.1,2574.55,499.091383,,0,"{'exchange': 'deribit', 'symbol': 'ETH-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2026, 1, 31, 14, 24, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2026, 1, 31, 14, 24, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 2581.15, 'high_price': 2584.95, 'low_price': 2571.1, 'close_price': 2574.55, 'volume': 499.091383, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,ETH-PERPETUAL,perp,2026-04-28 05:53:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2026-04-28 05:53:00+00:00,2026-04-28 05:53:59.999000+00:00,1m,2288.75,2289.75,2288.75,2289.75,2.11338,,0,"{'exchange': 'deribit', 'symbol': 'ETH-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2026, 4, 28, 5, 53, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2026, 4, 28, 5, 53, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 2288.75, 'high_price': 2289.75, 'low_price': 2288.75, 'close_price': 2289.75, 'volume': 2.11338, 'quote_volume': None, 'trade_count': 0}"
