schema_version,dataset_type,exchange,symbol,instrument_type,event_time,ingested_at,run_id,source_endpoint,open_time,close_time,timeframe,open,high,low,close,volume,quote_volume,trade_count,extra
v1,spot,deribit,SOL_USDC,spot,2025-09-09 12:25:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2025-09-09 12:25:00+00:00,2025-09-09 12:25:59.999000+00:00,1m,218.27,218.27,218.27,218.27,0.0,0.0,0,"{'exchange': 'deribit', 'symbol': 'SOL_USDC', 'interval': '1m', 'open_time': datetime.datetime(2025, 9, 9, 12, 25, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2025, 9, 9, 12, 25, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 218.27, 'high_price': 218.27, 'low_price': 218.27, 'close_price': 218.27, 'volume': 0.0, 'quote_volume': 0.0, 'trade_count': 0}"
v1,spot,deribit,SOL_USDC,spot,2025-01-02 18:39:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2025-01-02 18:39:00+00:00,2025-01-02 18:39:59.999000+00:00,1m,206.14,206.14,206.14,206.14,69.8,69.8,0,"{'exchange': 'deribit', 'symbol': 'SOL_USDC', 'interval': '1m', 'open_time': datetime.datetime(2025, 1, 2, 18, 39, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2025, 1, 2, 18, 39, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 206.14, 'high_price': 206.14, 'low_price': 206.14, 'close_price': 206.14, 'volume': 69.8, 'quote_volume': 69.8, 'trade_count': 0}"
v1,spot,deribit,SOL_USDC,spot,2024-05-11 08:36:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2024-05-11 08:36:00+00:00,2024-05-11 08:36:59.999000+00:00,1m,144.73,144.73,144.73,144.73,0.0,0.0,0,"{'exchange': 'deribit', 'symbol': 'SOL_USDC', 'interval': '1m', 'open_time': datetime.datetime(2024, 5, 11, 8, 36, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2024, 5, 11, 8, 36, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 144.73, 'high_price': 144.73, 'low_price': 144.73, 'close_price': 144.73, 'volume': 0.0, 'quote_volume': 0.0, 'trade_count': 0}"
v1,spot,deribit,SOL_USDC,spot,2026-02-06 12:13:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2026-02-06 12:13:00+00:00,2026-02-06 12:13:59.999000+00:00,1m,81.02,81.02,81.02,81.02,0.0,0.0,0,"{'exchange': 'deribit', 'symbol': 'SOL_USDC', 'interval': '1m', 'open_time': datetime.datetime(2026, 2, 6, 12, 13, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2026, 2, 6, 12, 13, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 81.02, 'high_price': 81.02, 'low_price': 81.02, 'close_price': 81.02, 'volume': 0.0, 'quote_volume': 0.0, 'trade_count': 0}"
v1,spot,deribit,SOL_USDC,spot,2025-09-01 17:28:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2025-09-01 17:28:00+00:00,2025-09-01 17:28:59.999000+00:00,1m,198.6,198.6,198.6,198.6,0.0,0.0,0,"{'exchange': 'deribit', 'symbol': 'SOL_USDC', 'interval': '1m', 'open_time': datetime.datetime(2025, 9, 1, 17, 28, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2025, 9, 1, 17, 28, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 198.6, 'high_price': 198.6, 'low_price': 198.6, 'close_price': 198.6, 'volume': 0.0, 'quote_volume': 0.0, 'trade_count': 0}"
v1,spot,deribit,SOL_USDC,spot,2026-03-08 22:40:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2026-03-08 22:40:00+00:00,2026-03-08 22:40:59.999000+00:00,1m,81.7,81.7,81.7,81.7,0.0,0.0,0,"{'exchange': 'deribit', 'symbol': 'SOL_USDC', 'interval': '1m', 'open_time': datetime.datetime(2026, 3, 8, 22, 40, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2026, 3, 8, 22, 40, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 81.7, 'high_price': 81.7, 'low_price': 81.7, 'close_price': 81.7, 'volume': 0.0, 'quote_volume': 0.0, 'trade_count': 0}"
v1,spot,deribit,SOL_USDC,spot,2025-08-06 12:05:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2025-08-06 12:05:00+00:00,2025-08-06 12:05:59.999000+00:00,1m,163.97,163.97,163.97,163.97,0.0,0.0,0,"{'exchange': 'deribit', 'symbol': 'SOL_USDC', 'interval': '1m', 'open_time': datetime.datetime(2025, 8, 6, 12, 5, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2025, 8, 6, 12, 5, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 163.97, 'high_price': 163.97, 'low_price': 163.97, 'close_price': 163.97, 'volume': 0.0, 'quote_volume': 0.0, 'trade_count': 0}"
v1,spot,deribit,SOL_USDC,spot,2024-10-09 04:36:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2024-10-09 04:36:00+00:00,2024-10-09 04:36:59.999000+00:00,1m,143.91,143.91,143.91,143.91,0.0,0.0,0,"{'exchange': 'deribit', 'symbol': 'SOL_USDC', 'interval': '1m', 'open_time': datetime.datetime(2024, 10, 9, 4, 36, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2024, 10, 9, 4, 36, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 143.91, 'high_price': 143.91, 'low_price': 143.91, 'close_price': 143.91, 'volume': 0.0, 'quote_volume': 0.0, 'trade_count': 0}"
v1,spot,deribit,SOL_USDC,spot,2026-02-08 15:25:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2026-02-08 15:25:00+00:00,2026-02-08 15:25:59.999000+00:00,1m,88.16,88.16,88.16,88.16,0.1,0.1,0,"{'exchange': 'deribit', 'symbol': 'SOL_USDC', 'interval': '1m', 'open_time': datetime.datetime(2026, 2, 8, 15, 25, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2026, 2, 8, 15, 25, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 88.16, 'high_price': 88.16, 'low_price': 88.16, 'close_price': 88.16, 'volume': 0.1, 'quote_volume': 0.1, 'trade_count': 0}"
v1,spot,deribit,SOL_USDC,spot,2026-02-07 20:01:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2026-02-07 20:01:00+00:00,2026-02-07 20:01:59.999000+00:00,1m,88.55,88.55,88.55,88.55,0.0,0.0,0,"{'exchange': 'deribit', 'symbol': 'SOL_USDC', 'interval': '1m', 'open_time': datetime.datetime(2026, 2, 7, 20, 1, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2026, 2, 7, 20, 1, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 88.55, 'high_price': 88.55, 'low_price': 88.55, 'close_price': 88.55, 'volume': 0.0, 'quote_volume': 0.0, 'trade_count': 0}"
