schema_version,dataset_type,exchange,symbol,instrument_type,event_time,ingested_at,run_id,source_endpoint,open_time,close_time,timeframe,open,high,low,close,volume,quote_volume,trade_count,extra
v1,spot,deribit,BTC_USDC,spot,2026-05-01 08:48:00+00:00,2026-05-01 19:54:07.215824+00:00,sample_20260501T195407215809Z,public_market_data,2026-05-01 08:48:00+00:00,2026-05-01 08:48:59.999000+00:00,1m,77368.0,77368.0,77368.0,77368.0,0.0,,0,"{'exchange': 'deribit', 'symbol': 'BTC_USDC', 'interval': '1m', 'open_time': datetime.datetime(2026, 5, 1, 8, 48, tzinfo=datetime.timezone.utc), 'close_time': datetime.datetime(2026, 5, 1, 8, 48, 59, 999000, tzinfo=datetime.timezone.utc), 'open_price': 77368.0, 'high_price': 77368.0, 'low_price': 77368.0, 'close_price': 77368.0, 'volume': 0.0, 'quote_volume': None, 'trade_count': 0}"
v1,spot,deribit,BTC_USDC,spot,2026-05-01 17:30:00+00:00,2026-05-01 19:54:07.215824+00:00,sample_20260501T195407215809Z,public_market_data,2026-05-01 17:30:00+00:00,2026-05-01 17:30:59.999000+00:00,1m,78215.0,78215.0,78215.0,78215.0,0.0,,0,"{'exchange': 'deribit', 'symbol': 'BTC_USDC', 'interval': '1m', 'open_time': datetime.datetime(2026, 5, 1, 17, 30, tzinfo=datetime.timezone.utc), 'close_time': datetime.datetime(2026, 5, 1, 17, 30, 59, 999000, tzinfo=datetime.timezone.utc), 'open_price': 78215.0, 'high_price': 78215.0, 'low_price': 78215.0, 'close_price': 78215.0, 'volume': 0.0, 'quote_volume': None, 'trade_count': 0}"
v1,spot,deribit,BTC_USDC,spot,2026-05-01 16:05:00+00:00,2026-05-01 19:54:07.215824+00:00,sample_20260501T195407215809Z,public_market_data,2026-05-01 16:05:00+00:00,2026-05-01 16:05:59.999000+00:00,1m,78673.0,78673.0,78673.0,78673.0,0.0004,,0,"{'exchange': 'deribit', 'symbol': 'BTC_USDC', 'interval': '1m', 'open_time': datetime.datetime(2026, 5, 1, 16, 5, tzinfo=datetime.timezone.utc), 'close_time': datetime.datetime(2026, 5, 1, 16, 5, 59, 999000, tzinfo=datetime.timezone.utc), 'open_price': 78673.0, 'high_price': 78673.0, 'low_price': 78673.0, 'close_price': 78673.0, 'volume': 0.0004, 'quote_volume': None, 'trade_count': 0}"
v1,spot,deribit,BTC_USDC,spot,2026-05-01 10:39:00+00:00,2026-05-01 19:54:07.215824+00:00,sample_20260501T195407215809Z,public_market_data,2026-05-01 10:39:00+00:00,2026-05-01 10:39:59.999000+00:00,1m,77271.0,77271.0,77252.0,77252.0,0.0005,,0,"{'exchange': 'deribit', 'symbol': 'BTC_USDC', 'interval': '1m', 'open_time': datetime.datetime(2026, 5, 1, 10, 39, tzinfo=datetime.timezone.utc), 'close_time': datetime.datetime(2026, 5, 1, 10, 39, 59, 999000, tzinfo=datetime.timezone.utc), 'open_price': 77271.0, 'high_price': 77271.0, 'low_price': 77252.0, 'close_price': 77252.0, 'volume': 0.0005, 'quote_volume': None, 'trade_count': 0}"
v1,spot,deribit,BTC_USDC,spot,2026-05-01 05:53:00+00:00,2026-05-01 19:54:07.215824+00:00,sample_20260501T195407215809Z,public_market_data,2026-05-01 05:53:00+00:00,2026-05-01 05:53:59.999000+00:00,1m,77139.0,77172.0,77139.0,77149.0,0.0041,,0,"{'exchange': 'deribit', 'symbol': 'BTC_USDC', 'interval': '1m', 'open_time': datetime.datetime(2026, 5, 1, 5, 53, tzinfo=datetime.timezone.utc), 'close_time': datetime.datetime(2026, 5, 1, 5, 53, 59, 999000, tzinfo=datetime.timezone.utc), 'open_price': 77139.0, 'high_price': 77172.0, 'low_price': 77139.0, 'close_price': 77149.0, 'volume': 0.0041, 'quote_volume': None, 'trade_count': 0}"
v1,spot,deribit,BTC_USDC,spot,2026-05-01 10:29:00+00:00,2026-05-01 19:54:07.215824+00:00,sample_20260501T195407215809Z,public_market_data,2026-05-01 10:29:00+00:00,2026-05-01 10:29:59.999000+00:00,1m,77348.0,77348.0,77348.0,77348.0,0.0,,0,"{'exchange': 'deribit', 'symbol': 'BTC_USDC', 'interval': '1m', 'open_time': datetime.datetime(2026, 5, 1, 10, 29, tzinfo=datetime.timezone.utc), 'close_time': datetime.datetime(2026, 5, 1, 10, 29, 59, 999000, tzinfo=datetime.timezone.utc), 'open_price': 77348.0, 'high_price': 77348.0, 'low_price': 77348.0, 'close_price': 77348.0, 'volume': 0.0, 'quote_volume': None, 'trade_count': 0}"
v1,spot,deribit,BTC_USDC,spot,2026-05-01 15:23:00+00:00,2026-05-01 19:54:07.215824+00:00,sample_20260501T195407215809Z,public_market_data,2026-05-01 15:23:00+00:00,2026-05-01 15:23:59.999000+00:00,1m,78527.0,78598.0,78527.0,78598.0,0.0676,,0,"{'exchange': 'deribit', 'symbol': 'BTC_USDC', 'interval': '1m', 'open_time': datetime.datetime(2026, 5, 1, 15, 23, tzinfo=datetime.timezone.utc), 'close_time': datetime.datetime(2026, 5, 1, 15, 23, 59, 999000, tzinfo=datetime.timezone.utc), 'open_price': 78527.0, 'high_price': 78598.0, 'low_price': 78527.0, 'close_price': 78598.0, 'volume': 0.0676, 'quote_volume': None, 'trade_count': 0}"
v1,spot,deribit,BTC_USDC,spot,2026-05-01 10:28:00+00:00,2026-05-01 19:54:07.215824+00:00,sample_20260501T195407215809Z,public_market_data,2026-05-01 10:28:00+00:00,2026-05-01 10:28:59.999000+00:00,1m,77348.0,77348.0,77348.0,77348.0,0.0057,,0,"{'exchange': 'deribit', 'symbol': 'BTC_USDC', 'interval': '1m', 'open_time': datetime.datetime(2026, 5, 1, 10, 28, tzinfo=datetime.timezone.utc), 'close_time': datetime.datetime(2026, 5, 1, 10, 28, 59, 999000, tzinfo=datetime.timezone.utc), 'open_price': 77348.0, 'high_price': 77348.0, 'low_price': 77348.0, 'close_price': 77348.0, 'volume': 0.0057, 'quote_volume': None, 'trade_count': 0}"
v1,spot,deribit,BTC_USDC,spot,2026-05-01 13:35:00+00:00,2026-05-01 19:54:07.215824+00:00,sample_20260501T195407215809Z,public_market_data,2026-05-01 13:35:00+00:00,2026-05-01 13:35:59.999000+00:00,1m,78489.0,78489.0,78489.0,78489.0,0.0004,,0,"{'exchange': 'deribit', 'symbol': 'BTC_USDC', 'interval': '1m', 'open_time': datetime.datetime(2026, 5, 1, 13, 35, tzinfo=datetime.timezone.utc), 'close_time': datetime.datetime(2026, 5, 1, 13, 35, 59, 999000, tzinfo=datetime.timezone.utc), 'open_price': 78489.0, 'high_price': 78489.0, 'low_price': 78489.0, 'close_price': 78489.0, 'volume': 0.0004, 'quote_volume': None, 'trade_count': 0}"
v1,spot,deribit,BTC_USDC,spot,2026-05-01 15:55:00+00:00,2026-05-01 19:54:07.215824+00:00,sample_20260501T195407215809Z,public_market_data,2026-05-01 15:55:00+00:00,2026-05-01 15:55:59.999000+00:00,1m,78424.0,78424.0,78424.0,78424.0,0.0,,0,"{'exchange': 'deribit', 'symbol': 'BTC_USDC', 'interval': '1m', 'open_time': datetime.datetime(2026, 5, 1, 15, 55, tzinfo=datetime.timezone.utc), 'close_time': datetime.datetime(2026, 5, 1, 15, 55, 59, 999000, tzinfo=datetime.timezone.utc), 'open_price': 78424.0, 'high_price': 78424.0, 'low_price': 78424.0, 'close_price': 78424.0, 'volume': 0.0, 'quote_volume': None, 'trade_count': 0}"
