schema_version,dataset_type,exchange,symbol,instrument_type,event_time,ingested_at,run_id,source_endpoint,open_time,close_time,timeframe,open,high,low,close,volume,quote_volume,trade_count,extra
v1,perp,deribit,BTC-PERPETUAL,perp,2020-07-25 12:20:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2020-07-25 12:20:00+00:00,2020-07-25 12:20:59.999000+00:00,1m,9610.0,9610.0,9610.0,9610.0,0.0,,0,"{'exchange': 'deribit', 'symbol': 'BTC-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2020, 7, 25, 12, 20, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2020, 7, 25, 12, 20, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 9610.0, 'high_price': 9610.0, 'low_price': 9610.0, 'close_price': 9610.0, 'volume': 0.0, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,BTC-PERPETUAL,perp,2021-08-27 06:54:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2021-08-27 06:54:00+00:00,2021-08-27 06:54:59.999000+00:00,1m,47176.0,47180.0,47162.0,47162.0,0.21732982,,0,"{'exchange': 'deribit', 'symbol': 'BTC-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2021, 8, 27, 6, 54, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2021, 8, 27, 6, 54, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 47176.0, 'high_price': 47180.0, 'low_price': 47162.0, 'close_price': 47162.0, 'volume': 0.21732982, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,BTC-PERPETUAL,perp,2023-11-10 09:07:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2023-11-10 09:07:00+00:00,2023-11-10 09:07:59.999000+00:00,1m,36553.0,36586.0,36553.0,36586.0,11.62178115,,0,"{'exchange': 'deribit', 'symbol': 'BTC-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2023, 11, 10, 9, 7, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2023, 11, 10, 9, 7, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 36553.0, 'high_price': 36586.0, 'low_price': 36553.0, 'close_price': 36586.0, 'volume': 11.62178115, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,BTC-PERPETUAL,perp,2020-03-07 15:00:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2020-03-07 15:00:00+00:00,2020-03-07 15:00:59.999000+00:00,1m,9127.5,9127.5,9127.0,9127.5,0.0854561,,0,"{'exchange': 'deribit', 'symbol': 'BTC-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2020, 3, 7, 15, 0, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2020, 3, 7, 15, 0, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 9127.5, 'high_price': 9127.5, 'low_price': 9127.0, 'close_price': 9127.5, 'volume': 0.0854561, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,BTC-PERPETUAL,perp,2025-03-12 06:20:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2025-03-12 06:20:00+00:00,2025-03-12 06:20:59.999000+00:00,1m,81546.0,81620.0,81546.0,81620.0,1.21225628,,0,"{'exchange': 'deribit', 'symbol': 'BTC-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2025, 3, 12, 6, 20, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2025, 3, 12, 6, 20, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 81546.0, 'high_price': 81620.0, 'low_price': 81546.0, 'close_price': 81620.0, 'volume': 1.21225628, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,BTC-PERPETUAL,perp,2025-05-19 02:21:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2025-05-19 02:21:00+00:00,2025-05-19 02:21:59.999000+00:00,1m,104671.0,104815.0,104671.0,104815.0,1.44933283,,0,"{'exchange': 'deribit', 'symbol': 'BTC-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2025, 5, 19, 2, 21, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2025, 5, 19, 2, 21, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 104671.0, 'high_price': 104815.0, 'low_price': 104671.0, 'close_price': 104815.0, 'volume': 1.44933283, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,BTC-PERPETUAL,perp,2022-09-15 08:48:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2022-09-15 08:48:00+00:00,2022-09-15 08:48:59.999000+00:00,1m,20085.5,20088.5,20079.0,20088.5,0.07818973,,0,"{'exchange': 'deribit', 'symbol': 'BTC-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2022, 9, 15, 8, 48, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2022, 9, 15, 8, 48, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 20085.5, 'high_price': 20088.5, 'low_price': 20079.0, 'close_price': 20088.5, 'volume': 0.07818973, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,BTC-PERPETUAL,perp,2025-06-04 20:35:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2025-06-04 20:35:00+00:00,2025-06-04 20:35:59.999000+00:00,1m,104733.5,104733.5,104685.0,104685.0,0.74135503,,0,"{'exchange': 'deribit', 'symbol': 'BTC-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2025, 6, 4, 20, 35, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2025, 6, 4, 20, 35, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 104733.5, 'high_price': 104733.5, 'low_price': 104685.0, 'close_price': 104685.0, 'volume': 0.74135503, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,BTC-PERPETUAL,perp,2024-11-29 14:34:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2024-11-29 14:34:00+00:00,2024-11-29 14:34:59.999000+00:00,1m,97335.5,97335.5,97232.5,97335.0,7.42569122,,0,"{'exchange': 'deribit', 'symbol': 'BTC-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2024, 11, 29, 14, 34, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2024, 11, 29, 14, 34, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 97335.5, 'high_price': 97335.5, 'low_price': 97232.5, 'close_price': 97335.0, 'volume': 7.42569122, 'quote_volume': None, 'trade_count': 0}"
v1,perp,deribit,BTC-PERPETUAL,perp,2024-09-28 04:55:00+00:00,2026-05-03 15:24:28.883176+00:00,sample_20260503T152428883127Z,public_market_data,2024-09-28 04:55:00+00:00,2024-09-28 04:55:59.999000+00:00,1m,66034.5,66034.5,66034.5,66034.5,0.0,,0,"{'exchange': 'deribit', 'symbol': 'BTC-PERPETUAL', 'interval': '1m', 'open_time': datetime.datetime(2024, 9, 28, 4, 55, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'close_time': datetime.datetime(2024, 9, 28, 4, 55, 59, 999000, tzinfo=zoneinfo.ZoneInfo(key='UTC')), 'open_price': 66034.5, 'high_price': 66034.5, 'low_price': 66034.5, 'close_price': 66034.5, 'volume': 0.0, 'quote_volume': None, 'trade_count': 0}"
